Id,Clean_Text,Sentiment,Vader_Prediction
4119,going digidesign mbox tube made feel like got back digidesign screwing us xp computers refused support bought overpriced gear recording voice oversi could wish blue ice converter made heavier materials came cs department one could reach well nough said,1,1
5900,love flatbreads smear mascarpone many diffferent things top make wonderful snack lite meal crunchy tasty watch diet closely since diabetes crackers low net carbs addition tasting good flavors good ive twice move delivery since go thru quick youll love em fun trying different toppings really like lox mascarpone cream cheese dr krackerdont forget capers,1,1
841,hardly ever write reviews tea quite excellent decided try without sweetener added taste enhancers flavorful without overpowering great pleasure fine tea like loose reasonably priced first try continued drink comes see leaves soaked premium tea,1,0
3889,goccia black truffle oil italyi highly recommend product price qaulity exceptional brings strong sense euphoria,1,1
9835,love cereal purchased product everything great cereal good jan course family already eaten cereal gone like two weeks eat snack anything would recommend buying cereal,1,1
19866,first used keurig machine work quickly became hooked leaving last job given home brewer parting gift coworkers thrilled one home usually drink coffee home weekends always brewing larger pot needed throwing lot drinking really wanted waste even though kcups expensive knowing make one cup great coffee anytime mood strikes great sometimes want one cup dinner perfect ive read reviews talking cup sizes select large cup serving almost runs regularmedium cupespecially preadd little half half feel taste always consistent like donut shop mornings tullys kona blend evenings purchased ekobrew anxious try weekend ill go back store buy beans,1,1
7642,love little venus flytrapits healthy hungry producing new shootsit arrived quickly good conditionaltogether positive experience,1,1
14714,pamelas products cant beat ive tried glutenfree products none goodnot brownies products company haveproven flavorful,1,0
8656,really blends stuff decides good ugh sum nastyness one quick phrase stale airline coffee like flavor love one dont like thin cardboard soaked never washed pot water came tin canteen flavored coffee wont like one either would give zero stars could wow likely worst cup coffee ever hope wolfy reads name package expected know buy signature products awesome thanks saving next time package says extra bold doesnt taste extra bold almost like put ground instant powder mix make stronger,0,1
2667,liked flavor ease mix tea use packets make pitcher keep fridge good cold needs sweetening lightly sweet already doesnt look pretty look like healthy drink liked,1,1
9342,coffee look forward drinking soon wake nice,1,1
4093,years ago bought digidesign protools rack lot equipment start recording could never get work os either computer impasse long time saw product blues website already condenser mic closet never gotten use didnt want spend money quality usb mic couldnt happy product exists quality price noticed noise coloration signal worked without problem exactly suppose act like doesnt exist serves purpose convert signal well stays way everything else feel light weight signal little lower thought many reviews said reason didnt give stars dont think keep anyone getting product,1,1
766,tried available tdiscs kona blend one best regularunflavored coffees tassimo nice smooth flavor overpowering pleasant aroma personally would enjoy strongerbolder however bit mild goes well breakfast andor glutenfree baked goodies find mildly perplexing product available tassimodirect subscription service available originally found dead bats beyond used coupon happy final price,1,1
13506,dense flavorful chocolate cake associated eastern european jewish tradition although anyone loves cake chocolate appreciate cake especially generous chocolate dark chocolate milk chocolate healthy right texture like bread cake good way would buy sister cake greens mini cinnamon babka ozso stars sure think detect hint chocolate liquor like small children house could problem label makes mention chocolate liquor clearly pleasant alcohol flavor similar alcohol flavor one finds really good rum cakespeaking chocolate babka stock cant go wrong amazing tortuga caribbean rum cake golden original ounce cake dont want commit ounce cake yet worries try tortuga original caribbean rum cake ounce cake even tortuga caribbean golden original rum cake ounce boxes pack bon appetit foodie brothers sisters,1,1
